c0c01e6a89c27599	-8252.832329089566	-8252.8	-8252.8323	-8252.8323291	-8252.83
408ee736d3a39d50	988.9017708570846	988.9	988.9018	988.9017709	988.902
11717b74a90c7c15	1.1807570331359062e-224	0.0	0.0	0.0	1.18076e-224
c0b93701cac08312	-6455.007	-6455.0	-6455.007	-6455.007	-6455.01
c0b338f333333333	-4920.95	-4920.9	-4920.95	-4920.95	-4920.95
c0b64158094a8910	-5697.343891771758	-5697.3	-5697.3439	-5697.3438918	-5697.34
f23600d77725b62e	-1.4671824023034082e+242	-1.4671824023034082e+242	-1.4671824023034082e+242	-1.4671824023034082e+242	-1.46718e+242
40684ddb22d0e560	194.433	194.4	194.433	194.433	194.433
c096c8291d398638	-1458.0401505458995	-1458.0	-1458.0402	-1458.0401505	-1458.04
5d2ff6f080814b54	7.61302691673469e+140	7.61302691673469e+140	7.61302691673469e+140	7.61302691673469e+140	7.61303e+140
1a618ce499d791ac	1.3217177766202488e-181	0.0	0.0	0.0	1.32172e-181
c0bfbf8dc2c1ea83	-8127.553753013376	-8127.6	-8127.5538	-8127.553753	-8127.55
c0dfed7ccccccccd	-32693.95	-32694.0	-32693.95	-32693.95	-32694
3303268eeae220cf	5.819071774361873e-63	0.0	0.0	0.0	5.81907e-63
2798e9e8a8d798d1	6.174759538620148e-118	0.0	0.0	0.0	6.17476e-118
93117de6461ccc0e	-7.928253140398765e-217	-0.0	-0.0	-0.0	-7.92825e-217
40b528824a6db91e	5416.508948190398	5416.5	5416.5089	5416.5089482	5416.51
40b91d7831c9f280	6429.469509717659	6429.5	6429.4695	6429.4695097	6429.47
c0a3285483a7b88c	-2452.1650669491555	-2452.2	-2452.1651	-2452.1650669	-2452.17
40923cff12a95130	1167.2490946250728	1167.2	1167.2491	1167.2490946	1167.25
b7b032ef5130600d	-1.859549892022684e-40	-0.0	-0.0	-0.0	-1.85955e-40
409e28eb851eb852	1930.23	1930.2	1930.23	1930.23	1930.23
c0c18c3333333333	-8984.4	-8984.4	-8984.4	-8984.4	-8984.4
ab9d5bc08b72e3eb	-1.3422515497032528e-98	-0.0	-0.0	-0.0	-1.34225e-98
c0afe666c8ae50f4	-4083.2007498239345	-4083.2	-4083.2007	-4083.2007498	-4083.2
41189c3e00000000	403215.5	403215.5	403215.5	403215.5	403216
40a1e2c000000000	2289.375	2289.4	2289.375	2289.375	2289.38
c0c0bb9d2ec93594	-8567.22799029461	-8567.2	-8567.228	-8567.2279903	-8567.23
c073ecb851eb851f	-318.795	-318.8	-318.795	-318.795	-318.795
c0801aac3b1fc950	-515.3340971453963	-515.3	-515.3341	-515.3340971	-515.334
40b1c62238966ba0	4550.133675957943	4550.1	4550.1337	4550.133676	4550.13
59fe7e5ecf4216ce	3.2252798215377347e+125	3.2252798215377347e+125	3.2252798215377347e+125	3.2252798215377347e+125	3.22528e+125
c0e0623000000000	-33553.5	-33553.5	-33553.5	-33553.5	-33553.5
40c09d3eb851eb85	8506.49	8506.5	8506.49	8506.49	8506.49
40c18a8e3b813c56	8981.111190943204	8981.1	8981.1112	8981.1111909	8981.11
40bc570f45d32cd0	7255.059659193459	7255.1	7255.0597	7255.0596592	7255.06
5f90654b01955ad7	2.146778040872384e+152	2.146778040872384e+152	2.146778040872384e+152	2.146778040872384e+152	2.14678e+152
40b9114cd013a92a	6417.30005	6417.3	6417.3	6417.30005	6417.3
241c322c4e48fa66	9.698158480823187e-135	0.0	0.0	0.0	9.69816e-135
40bd7f0147ae147b	7551.005	7551.0	7551.005	7551.005	7551.01
40b78f46acd945bc	6031.276074962163	6031.3	6031.2761	6031.276075	6031.28
0e074678d830b383	4.363233177379598e-241	0.0	0.0	0.0	4.36323e-241
c0b3ac937024c22e	-5036.575929925353	-5036.6	-5036.5759	-5036.5759299	-5036.58
1d4d58113e85f755	1.5550771217591572e-167	0.0	0.0	0.0	1.55508e-167
40babff0a3d70a3d	6847.94	6847.9	6847.94	6847.94	6847.94
0a4e33e1f5126135	4.910876701885371e-259	0.0	0.0	0.0	4.91088e-259
c0ace46147ae147b	-3698.19	-3698.2	-3698.19	-3698.19	-3698.19
c0b553ba9fbe76c9	-5459.729	-5459.7	-5459.729	-5459.729	-5459.73
c0b844b17db13584	-6212.693324161115	-6212.7	-6212.6933	-6212.6933242	-6212.69
3d634f4a3d00b2ca	5.488154367991616e-13	0.0	0.0	0.0	5.48815e-13
c08e14b645a1cac1	-962.589	-962.6	-962.589	-962.589	-962.589
c0e62a3e66666666	-45393.95	-45393.9	-45393.95	-45393.95	-45393.9
40bf5889c3f29044	8024.538146171781	8024.5	8024.5381	8024.5381462	8024.54
405b282b0dedbe00	108.62762783257494	108.6	108.6276	108.6276278	108.628
c0a43a33dff7ce20	-2589.10131811515	-2589.1	-2589.1013	-2589.1013181	-2589.1
40b23c0000000000	4668.0	4668.0	4668.0	4668.0	4668
118f42ffd9238399	4.2228539214757407e-224	0.0	0.0	0.0	4.22285e-224
40e1e1de66666666	36622.95	36622.9	36622.95	36622.95	36622.9
40ad25028f5c28f6	3730.505	3730.5	3730.505	3730.505	3730.51
c0c0c3a95d3d85d5	-8583.323157968853	-8583.3	-8583.3232	-8583.323158	-8583.32
c0b9db58c659f725	-6619.346776602591	-6619.3	-6619.3468	-6619.3467766	-6619.35
684eb7f9348ab87d	2.8030399937945278e+194	2.8030399937945278e+194	2.8030399937945278e+194	2.8030399937945278e+194	2.80304e+194
40b767631e0ec822	5991.387177394734	5991.4	5991.3872	5991.3871774	5991.39
40b04e6666666666	4174.4	4174.4	4174.4	4174.4	4174.4
600d7cea4ad89950	4.942109626082669e+154	4.942109626082669e+154	4.942109626082669e+154	4.942109626082669e+154	4.94211e+154
c0c0aeca3bcd35a8	-8541.57995	-8541.6	-8541.5799	-8541.57995	-8541.58
504c0bbb217c3ff2	6.49496914297556e+78	6.49496914297556e+78	6.49496914297556e+78	6.49496914297556e+78	6.49497e+78
40b5cd2819261e3c	5581.156633741743	5581.2	5581.1566	5581.1566337	5581.16
c0b0b65862cef0f3	-4278.345257695985	-4278.3	-4278.3453	-4278.3452577	-4278.35
c0e2794000000000	-37834.0	-37834.0	-37834.0	-37834.0	-37834
5afd091a0b9440f2	2.0126499927295142e+130	2.0126499927295142e+130	2.0126499927295142e+130	2.0126499927295142e+130	2.01265e+130
409fdbe39f43d060	2038.972287234872	2039.0	2038.9723	2038.9722872	2038.97
ce02020441941594	-6.068642693463987e+67	-6.068642693463987e+67	-6.068642693463987e+67	-6.068642693463987e+67	-6.06864e+67
ebc57c180bb40bc2	-1.4126582781056009e+211	-1.4126582781056009e+211	-1.4126582781056009e+211	-1.4126582781056009e+211	-1.41266e+211
40aabf364af9fa84	3423.6060407751374	3423.6	3423.606	3423.6060408	3423.61
6d80900b57301d56	2.923326241770358e+219	2.923326241770358e+219	2.923326241770358e+219	2.923326241770358e+219	2.92333e+219
9ed71a5a7b82ba37	-4.108181522543722e-160	-0.0	-0.0	-0.0	-4.10818e-160
409fc8051eb851ec	2034.005	2034.0	2034.005	2034.005	2034.01
eae730566f17a1ec	-9.306056113580405e+206	-9.306056113580405e+206	-9.306056113580405e+206	-9.306056113580405e+206	-9.30606e+206
405993d9f6d91200	102.31017848203919	102.3	102.3102	102.3101785	102.31
c0bec587f9387105	-7877.531146552651	-7877.5	-7877.5311	-7877.5311466	-7877.53
5e6c1404a908ac12	7.012245440240447e+146	7.012245440240447e+146	7.012245440240447e+146	7.012245440240447e+146	7.01225e+146
406959afee470080	202.8027259241826	202.8	202.8027	202.8027259	202.803
40c2ec1333333333	9688.15	9688.1	9688.15	9688.15	9688.15
c0c3e9b000000000	-10195.375	-10195.4	-10195.375	-10195.375	-10195.4
9e6939bb758c083a	-3.504389865240684e-162	-0.0	-0.0	-0.0	-3.50439e-162
40be97bba5e353f8	7831.733	7831.7	7831.733	7831.733	7831.73
408bf1395810624e	894.153	894.2	894.153	894.153	894.153
630796aee5081091	1.1127814172455237e+169	1.1127814172455237e+169	1.1127814172455237e+169	1.1127814172455237e+169	1.11278e+169
3ab9d255e1937e83	8.343416360411924e-26	0.0	0.0	0.0	8.34342e-26
c0bdaeee5c269662	-7598.931093608584	-7598.9	-7598.9311	-7598.9310936	-7598.93
dc74275c1794e630	-2.3437640299024656e+137	-2.3437640299024656e+137	-2.3437640299024656e+137	-2.3437640299024656e+137	-2.34376e+137
21b7acc5f0acfc55	2.9624442321305375e-146	0.0	0.0	0.0	2.96244e-146
c097a6ef4547fd24	-1513.7336627243285	-1513.7	-1513.7337	-1513.7336627	-1513.73
c0a5bcfd826bcdac	-2782.495135659081	-2782.5	-2782.4951	-2782.4951357	-2782.5
40f5e29e00000000	89641.875	89641.9	89641.875	89641.875	89641.9
40affb0ccccccccd	4093.525	4093.5	4093.525	4093.525	4093.53
c0b0102bab7ef7aa	-4112.170585570779	-4112.2	-4112.1706	-4112.1705856	-4112.17
11d9df8cd656b29c	1.1183920741184773e-222	0.0	0.0	0.0	1.11839e-222
40c18e5333333333	8988.65	8988.6	8988.65	8988.65	8988.65
a4bcb3a51f39cfd1	-1.0109044499299419e-131	-0.0	-0.0	-0.0	-1.0109e-131
41050ef400000000	172510.5	172510.5	172510.5	172510.5	172510
c0a26dc04ed3aef4	-2358.8756014014307	-2358.9	-2358.8756	-2358.8756014	-2358.88
40dc566ccccccccd	29017.7	29017.7	29017.7	29017.7	29017.7
40bcfe58b0ceb040	7422.346447866468	7422.3	7422.3464	7422.3464479	7422.35
40afec028f5c28f6	4086.005	4086.0	4086.005	4086.005	4086.01
c07726dd2f1a9fbe	-370.429	-370.4	-370.429	-370.429	-370.429
10f8f52d114feb38	6.584581347784173e-227	0.0	0.0	0.0	6.58458e-227
c0a1fde666666666	-2302.95	-2302.9	-2302.95	-2302.95	-2302.95
40e09f3400000000	34041.625	34041.6	34041.625	34041.625	34041.6
c0f9f33c00000000	-106291.75	-106291.8	-106291.75	-106291.75	-106292
9bacd6cb1402c391	-2.2773683419108757e-175	-0.0	-0.0	-0.0	-2.27737e-175
40acce6666666666	3687.2	3687.2	3687.2	3687.2	3687.2
38ddabf238d7d5c8	8.928991823571993e-35	0.0	0.0	0.0	8.92899e-35
c0b65b55196362a1	-5723.33241864355	-5723.3	-5723.3324	-5723.3324186	-5723.33
5b51eaa6a696eef1	7.948292605153313e+131	7.948292605153313e+131	7.948292605153313e+131	7.948292605153313e+131	7.94829e+131
c0a7866e147ae147	-3011.2149999999997	-3011.2	-3011.215	-3011.215	-3011.21
65a3da14607ee379	4.118782892916479e+181	4.118782892916479e+181	4.118782892916479e+181	4.118782892916479e+181	4.11878e+181
c0ad868921375c94	-3779.267831544925	-3779.3	-3779.2678	-3779.2678315	-3779.27
c0b8b36edf710fb9	-6323.4330969489465	-6323.4	-6323.4331	-6323.4330969	-6323.43
c078788687700e80	-391.53284400722623	-391.5	-391.5328	-391.532844	-391.533
f5b1aa4cecaa1014	-8.487811751284724e+258	-8.487811751284724e+258	-8.487811751284724e+258	-8.487811751284724e+258	-8.48781e+258
c0b5172d88168543	-5399.177857787642	-5399.2	-5399.1779	-5399.1778578	-5399.18
c0ab1533969862b4	-3466.6007583256232	-3466.6	-3466.6008	-3466.6007583	-3466.6
40990ad44456dc20	1602.707291943727	1602.7	1602.7073	1602.7072919	1602.71
29573cf12e60a95d	1.5460422736564066e-109	0.0	0.0	0.0	1.54604e-109
c0baeac000000000	-6890.75	-6890.8	-6890.75	-6890.75	-6890.75
c0b53afeb851eb85	-5434.995	-5435.0	-5434.995	-5434.995	-5434.99
40918b2902de00d2	1122.79005	1122.8	1122.7901	1122.79005	1122.79
b35b05df954f09d4	-2.627565410424385e-61	-0.0	-0.0	-0.0	-2.62757e-61
3fd67d7c6fe5c206	0.35140906264771876	0.4	0.3514	0.3514091	0.351409
c0bbfab1eb851eb8	-7162.695	-7162.7	-7162.695	-7162.695	-7162.69
40e38b5000000000	40026.5	40026.5	40026.5	40026.5	40026.5
c0b86455a48936e2	-6244.334541870021	-6244.3	-6244.3345	-6244.3345419	-6244.33
c0b73dddd36146d5	-5949.866506652635	-5949.9	-5949.8665	-5949.8665067	-5949.87
4084d63d038a4090	666.779791908355	666.8	666.7798	666.7797919	666.78
4090fc0000000000	1087.0	1087.0	1087.0	1087.0	1087
1cf8dfd7bffecf9a	4.119408037468672e-169	0.0	0.0	0.0	4.11941e-169
40a4772c53a4ed24	2619.5865756549338	2619.6	2619.5866	2619.5865757	2619.59
2e72813806096b4b	5.953395215746015e-85	0.0	0.0	0.0	5.9534e-85
c0ad775ba5e353f8	-3771.679	-3771.7	-3771.679	-3771.679	-3771.68
40b6be8c959a84e0	5822.549157769623	5822.5	5822.5492	5822.5491578	5822.55
4107ff9800000000	196595.0	196595.0	196595.0	196595.0	196595
c0d3242ccccccccd	-19600.7	-19600.7	-19600.7	-19600.7	-19600.7
c0d95e5800000000	-25977.375	-25977.4	-25977.375	-25977.375	-25977.4
40be6fbac799b4f4	7791.7296081606655	7791.7	7791.7296	7791.7296082	7791.73
40b2e5199999999a	4837.1	4837.1	4837.1	4837.1	4837.1
6326a0648178de4f	4.2695843797722354e+169	4.2695843797722354e+169	4.2695843797722354e+169	4.2695843797722354e+169	4.26958e+169
40bc5f44a5a2ec08	7263.268152411103	7263.3	7263.2682	7263.2681524	7263.27
c0ac476a1c9d5dee	-3619.7072495629463	-3619.7	-3619.7072	-3619.7072496	-3619.71
40a262666cf41f21	2353.20005	2353.2	2353.2	2353.20005	2353.2
40e50407dfb48caa	43040.24605777238	43040.2	43040.2461	43040.2460578	43040.2
40d5b53000000000	22228.75	22228.8	22228.75	22228.75	22228.8
c0b938feb851eb85	-6456.995	-6457.0	-6456.995	-6456.995	-6456.99
40b2fd24320a051a	4861.141388536687	4861.1	4861.1414	4861.1413885	4861.14
c0b65585252639a6	-5717.520098103594	-5717.5	-5717.5201	-5717.5200981	-5717.52
40869347ae147ae1	722.41	722.4	722.41	722.41	722.41
40dfb3d000000000	32463.25	32463.2	32463.25	32463.25	32463.2
40bea87a507ab44c	7848.47779051687	7848.5	7848.4778	7848.4777905	7848.48
c0907c614664296c	-1055.0949950838358	-1055.1	-1055.095	-1055.0949951	-1055.09
c0b72d31eb851eb8	-5933.195	-5933.2	-5933.195	-5933.195	-5933.19
40bcdee3d70a3d71	7390.89	7390.9	7390.89	7390.89	7390.89
49af6ea49de418fc	8.972306800489776e+46	8.972306800489776e+46	8.972306800489776e+46	8.972306800489776e+46	8.97231e+46
44d2bbf5a09f6237	3.538793486208682e+23	3.538793486208682e+23	3.538793486208682e+23	3.538793486208682e+23	3.53879e+23
40bb80340f6603c8	7040.20335996239	7040.2	7040.2034	7040.20336	7040.2
868014a96547a4df	-2.2678755344150337e-277	-0.0	-0.0	-0.0	-2.26788e-277
7c76e65491dd6222	3.570640631645375e+291	3.570640631645375e+291	3.570640631645375e+291	3.570640631645375e+291	3.57064e+291
c0aacbf41d29e724	-3429.976785001245	-3430.0	-3429.9768	-3429.976785	-3429.98
c0a689fff9724745	-2884.99995	-2885.0	-2884.9999	-2884.99995	-2885
c0b120532fec56d6	-4384.32495	-4384.3	-4384.325	-4384.32495	-4384.32
409648c49ba5e354	1426.192	1426.2	1426.192	1426.192	1426.19
40bd61820334ee78	7521.507861431332	7521.5	7521.5079	7521.5078614	7521.51
c0b579480fa49240	-5497.281488691049	-5497.3	-5497.2815	-5497.2814887	-5497.28
40818b0a3d70a3d7	561.38	561.4	561.38	561.38	561.38
c0a08d8000000000	-2118.75	-2118.8	-2118.75	-2118.75	-2118.75
48cac3224116d779	4.662640054979573e+42	4.662640054979573e+42	4.662640054979573e+42	4.662640054979573e+42	4.66264e+42
c0b45d959008f52e	-5213.5842290495475	-5213.6	-5213.5842	-5213.584229	-5213.58
40c01600a3d70a3d	8236.005	8236.0	8236.005	8236.005	8236
7a198fbfdfe82200	1.4499822507282488e+280	1.4499822507282488e+280	1.4499822507282488e+280	1.4499822507282488e+280	1.44998e+280
40b5a88eea8691ca	5544.558266077607	5544.6	5544.5583	5544.5582661	5544.56
b06205600446b388	-1.2450588959800822e-75	-0.0	-0.0	-0.0	-1.24506e-75
34f434f338f0a9d3	1.3185575905962415e-53	0.0	0.0	0.0	1.31856e-53
40a641666cf41f21	2848.70005	2848.7	2848.7	2848.70005	2848.7
40837b137e672450	623.3845184381444	623.4	623.3845	623.3845184	623.385
408ddb1273ab5490	955.3840096841031	955.4	955.384	955.3840097	955.384
c0d1e9b99999999a	-18342.9	-18342.9	-18342.9	-18342.9	-18342.9
40d1d5099999999a	18260.15	18260.2	18260.15	18260.15	18260.2
c114511e00000000	-332871.5	-332871.5	-332871.5	-332871.5	-332872
40ed48b200000000	59973.5625	59973.6	59973.5625	59973.5625	59973.6
4bd5d3053230122f	2.140520922990889e+57	2.140520922990889e+57	2.140520922990889e+57	2.140520922990889e+57	2.14052e+57
2305f6e8ed9ec950	5.763856797732921e-140	0.0	0.0	0.0	5.76386e-140
408028f9db22d0e5	517.122	517.1	517.122	517.122	517.122
7d128cb8785efa9c	2.961777489276533e+294	2.961777489276533e+294	2.961777489276533e+294	2.961777489276533e+294	2.96178e+294
fbdc04fccb79e5e2	-4.266541466704736e+288	-4.266541466704736e+288	-4.266541466704736e+288	-4.266541466704736e+288	-4.26654e+288
